                  89           A3           AJ           AS           Az           BG           BX           BZ           Bd           Bx           CH           CS           Cg           Ch           Ck           D4           Dx           Eq           FR           G8           Gb           Ge           I2           I8           I9           IJ           IX           Ik           KR           KZ           Kb           Kn           Kp           L8           Lf           Lk           M4           Mb           N8           Nc           Ns           O3           Oe           Oq           Ov           P3           PS           Pa           Pp           Q9           QU           Rt           Rw           Rx           S5           S8           Sy           T3           T7           Tk           Tw           U2           Ub           Uj           Uv           Uy           V5           Vn           Vz           W3           X2           Xn           Xx           Zk           a7           ak           bn           ck           d8           dk           e4           et           fm           i6           ju           jy           l6           m4           mq           mu           my           n1           nt           p5           q8           qx           sx           t9           tu           y9
   0 :    3522( 272)   4421( 521)   4421( 521)   4421( 521)   4421( 521)   4421( 521)   4421( 521)   4421( 521)   4424( 785)   4421( 521)   4421( 521)   4421( 521)   4421( 521)   4421( 521)   4421( 521)   4421( 521)   4421( 521)   4421( 521)   4421( 521)   4421( 521)   4421( 521)   4421( 521)   4421( 521)   4421( 521)   4421( 521)   4421( 521)   4424( 785)   4421( 521)   4421( 521)   4421( 521)   4421( 521)   4421( 521)   4421( 521)   4421( 521)   4421( 521)   4421( 521)   4421( 521)   4421( 521)   4424( 785)   4421( 521)   4421( 521)   4421( 521)   4421( 521)   4421( 521)   4421( 521)   4421( 521)   4421( 521)   4421( 521)   4421( 521)   4421( 521)   4421( 521)   4421( 521)   4421( 521)   4421( 521)   4421( 521)   4421( 521)   4421( 521)   4421( 521)   4421( 521)   4421( 521)   4421( 521)   4421( 521)   4421( 521)   4421( 521)   4421( 521)   4421( 521)   4421( 521)   3500( 182)   4421( 521)   4421( 521)   4421( 521)   4421( 521)   4421( 521)   4421( 521)   4421( 521)   4421( 521)   4421( 521)   4421( 521)   4421( 521)   4421( 521)   4421( 521)   4424( 785)     55( 183)   4421( 521)   4421( 521)   4421( 521)   4421( 521)   4421( 521)   4421( 521)   4421( 521)   4421( 521)   4421( 521)   4421( 521)   4421( 521)   4421( 521)   4421( 521)   4421( 521)   4421( 521)   4421( 521)      0( 476)
 153 :    4495( 291)   4496( 144)   4496( 144)   4496( 144)   4496( 144)   4496( 144)   4496( 144)   4496( 144)   4506( 117)   4515(  15)   4496( 144)   4515(  15)   4496( 144)   4509( 942)   4496( 144)   4496( 144)   4496( 144)   4496( 762)   4514( 156)   4496( 144)   4496( 144)   4496( 292)   4496( 144)   4496( 144)   4496( 292)   4496( 144)   4507( 124)   4515(  15)   4496( 144)   4496( 144)   4496( 144)   4496( 144)   4509( 942)   4496( 144)   4496( 144)   4496( 144)   4496( 144)   4496( 144)   4507( 124)   4496( 144)   4496( 361)   4515(  15)   4509( 942)   4496( 144)   4496( 361)   4496( 144)   4496( 144)   4496( 144)   4496( 144)   4505( 288)   4505( 986)   4496( 144)   4496( 444)   4496( 144)   4496( 144)   4496( 144)   4496( 144)   4496( 444)   4496( 762)   4496( 144)   4510(  64)   4515(  15)   4496( 144)   4496( 144)   4496( 144)   4496( 144)   4496( 144)   4496( 144)   4496( 175)   4496( 144)   4496( 144)   4496( 144)   4513( 495)   4496( 144)   4496( 144)   4496( 144)   4515(  15)   4496( 144)   4496( 175)   4496( 144)   4496( 144)   4507( 124)   4485( 723)   4496( 144)   4496( 292)   4496( 144)   4514( 156)   4510(  64)   4496( 361)   4496( 144)   4496( 144)   4496( 144)   4515(  15)   4513( 495)   4496( 292)   4496( 361)   4496( 144)   4496( 144)   4495( 676)   4405( 394)
 154 :    4495( 312)   4496( 175)   4496( 175)   4496( 175)   4496( 175)   4496( 175)   4496( 175)   4496( 175)   4507( 124)   4515(  69)   4496( 175)   4515(  69)   4496( 175)   4510(  64)   4496( 175)   4496( 175)   4496( 175)   4497( 104)   4515(  15)   4496( 175)   4496( 175)   4496( 361)   4496( 175)   4496( 175)   4496( 361)   4496( 175)   4507( 335)   4515(  69)   4496( 175)   4496( 175)   4496( 175)   4496( 175)   4510(  64)   4496( 175)   4496( 175)   4496( 175)   4496( 175)   4496( 175)   4507( 335)   4496( 175)   4496( 444)   4515(  69)   4510(  64)   4496( 175)   4496( 444)   4496( 175)   4496( 175)   4496( 175)   4496( 175)   4505( 645)   4506( 117)   4496( 175)   4496( 762)   4496( 175)   4496( 175)   4496( 175)   4496( 175)   4496( 762)   4497( 104)   4496( 175)   4510( 238)   4515(  69)   4496( 175)   4496( 175)   4496( 175)   4496( 175)   4496( 175)   4496( 175)   4496( 292)   4496( 175)   4496( 175)   4496( 175)   4514( 156)   4496( 175)   4496( 175)   4496( 175)   4515(  69)   4496( 175)   4496( 292)   4496( 175)   4496( 175)   4507( 335)   4485( 780)   4496( 175)   4496( 361)   4496( 175)   4515(  15)   4510( 238)   4496( 444)   4496( 175)   4496( 175)   4496( 175)   4515(  69)   4515(  15)   4496( 361)   4496( 444)   4496( 175)   4496( 175)   4496( 109)   4405( 442)
 155 :    4495( 654)   4496( 292)   4496( 292)   4496( 292)   4496( 292)   4496( 292)   4496( 292)   4496( 292)   4507( 335)   4515( 437)   4496( 292)   4515( 437)   4496( 292)   4510( 238)   4496( 292)   4496( 292)   4496( 292)   4497( 310)   4515(  69)   4496( 292)   4496( 292)   4496( 444)   4496( 292)   4496( 292)   4496( 444)   4496( 292)   4509( 241)   4515( 437)   4496( 292)   4496( 292)   4496( 292)   4496( 292)   4510( 238)   4496( 292)   4496( 292)   4496( 292)   4496( 292)   4496( 292)   4509( 241)   4496( 292)   4496( 762)   4515( 437)   4510( 238)   4496( 292)   4496( 762)   4496( 292)   4496( 292)   4496( 292)   4496( 292)   4505( 756)   4506( 494)   4496( 292)   4497( 104)   4496( 292)   4496( 292)   4496( 292)   4496( 292)   4497( 104)   4497( 310)   4496( 292)   4510( 280)   4515( 437)   4496( 292)   4496( 292)   4496( 292)   4496( 292)   4496( 292)   4496( 292)   4496( 361)   4496( 292)   4496( 292)   4496( 292)   4515(  15)   4496( 292)   4496( 292)   4496( 292)   4515( 437)   4496( 292)   4496( 361)   4496( 292)   4496( 292)   4509( 241)   4485( 914)   4496( 292)   4496( 444)   4496( 292)   4515(  69)   4510( 280)   4496( 762)   4496( 292)   4496( 292)   4496( 292)   4515( 437)   4515(  69)   4496( 444)   4497( 310)   4496( 292)   4496( 292)   4496( 144)   4405( 690)
 156 :    4495( 676)   4496( 361)   4496( 361)   4496( 361)   4496( 361)   4496( 361)   4496( 361)   4496( 361)   4509( 241)   4515( 978)   4496( 361)   4515( 978)   4496( 361)   4510( 280)   4496( 361)   4496( 361)   4496( 361)   4497( 384)   4515( 437)   4496( 361)   4496( 361)   4497( 384)   4496( 361)   4496( 361)   4496( 762)   4496( 361)   4509( 532)   4515( 978)   4496( 361)   4496( 361)   4496( 361)   4496( 361)   4510( 280)   4496( 361)   4496( 361)   4496( 361)   4496( 361)   4496( 361)   4509( 532)   4496( 361)   4497( 104)   4515( 978)   4510( 280)   4496( 361)   4497( 104)   4496( 361)   4496( 361)   4496( 361)   4496( 361)   4505( 986)   4507( 124)   4496( 361)   4497( 310)   4496( 361)   4496( 361)   4496( 361)   4496( 361)   4497( 310)   4497( 384)   4496( 361)   4510( 968)   4515( 978)   4496( 361)   4496( 361)   4496( 361)   4496( 361)   4496( 361)   4496( 361)   4497( 384)   4496( 361)   4496( 361)   4496( 361)   4515(  69)   4496( 361)   4496( 361)   4496( 361)   4515( 978)   4496( 361)   4497( 384)   4496( 361)   4496( 361)   4509( 532)   4485( 947)   4496( 361)   4496( 762)   4496( 361)   4515( 437)   4510( 968)   4497( 104)   4496( 361)   4496( 361)   4496( 361)   4515( 978)   4515( 437)   4496( 762)   4497( 384)   4496( 361)   4496( 361)   4496( 175)   4406( 126)
 157 :    4496( 109)   4496( 444)   4496( 444)   4496( 444)   4496( 444)   4496( 444)   4496( 444)   4496( 444)   4509( 532)   4516( 484)   4496( 444)   4516( 484)   4496( 444)   4510( 968)   4496( 444)   4496( 444)   4496( 444)   4497( 513)   4515( 978)   4496( 444)   4496( 444)   4497( 513)   4496( 444)   4496( 444)   4497( 104)   4496( 444)   4509( 942)   4516( 484)   4496( 444)   4496( 444)   4496( 444)   4496( 444)   4510( 968)   4496( 444)   4496( 444)   4496( 444)   4496( 444)   4496( 444)   4509( 942)   4496( 444)   4497( 310)   4516( 484)   4510( 968)   4496( 444)   4497( 310)   4496( 444)   4496( 444)   4496( 444)   4496( 444)   4506( 117)   4507( 335)   4496( 444)   4497( 384)   4496( 444)   4496( 444)   4496( 444)   4496( 444)   4497( 384)   4497( 513)   4496( 444)   4511( 462)   4516( 484)   4496( 444)   4496( 444)   4496( 444)   4496( 444)   4496( 444)   4496( 444)   4497( 513)   4496( 444)   4496( 444)   4496( 444)   4515( 437)   4496( 444)   4496( 444)   4496( 444)   4516( 484)   4496( 444)   4497( 513)   4496( 444)   4496( 444)   4509( 942)   4486( 189)   4496( 444)   4497( 104)   4496( 444)   4515( 978)   4511( 462)   4497( 310)   4496( 444)   4496( 444)   4496( 444)   4516( 484)   4516( 484)   4497( 104)   4497( 513)   4496( 444)   4496( 444)   4496( 292)   4407( 310)
 158 :    4496( 144)   4496( 762)   4496( 762)   4496( 762)   4496( 762)   4496( 762)   4496( 762)   4496( 762)   4509( 942)   4516( 487)   4496( 762)   4516( 487)   4496( 762)   4511( 462)   4496( 762)   4496( 762)   4496( 762)   4498( 236)   4516( 484)   4496( 762)   4496( 762)   4498( 236)   4496( 762)   4496( 762)   4497( 310)   4496( 762)   4510(  64)   4516( 487)   4496( 762)   4496( 762)   4496( 762)   4496( 762)   4511( 462)   4496( 762)   4496( 762)   4496( 762)   4496( 762)   4496( 762)   4510(  64)   4496( 762)   4497( 384)   4516( 487)   4511( 462)   4496( 762)   4497( 384)   4496( 762)   4496( 762)   4496( 762)   4496( 762)   4506( 494)   4509( 241)   4496( 762)   4497( 513)   4496( 762)   4496( 762)   4496( 762)   4496( 762)   4497( 513)   4498( 236)   4496( 762)   4511( 841)   4516( 487)   4496( 762)   4496( 762)   4496( 762)   4496( 762)   4496( 762)   4496( 762)   4498( 236)   4496( 762)   4496( 762)   4496( 762)   4515( 978)   4496( 762)   4496( 762)   4496( 762)   4516( 487)   4496( 762)   4498( 236)   4496( 762)   4496( 762)   4510(  64)   4486( 447)   4496( 762)   4497( 310)   4496( 762)   4516( 484)   4511( 841)   4497( 384)   4496( 762)   4496( 762)   4496( 762)   4516( 487)   4516( 487)   4497( 310)   4498( 236)   4496( 762)   4496( 762)   4496( 361)   4407( 578)
 159 :    4496( 175)   4497( 104)   4497( 104)   4497( 104)   4497( 104)   4497( 104)   4497( 104)   4497( 104)   4510(  64)   4516( 866)   4497( 104)   4516( 866)   4497( 104)   4511( 841)   4497( 104)   4497( 104)   4497( 104)   4498( 727)   4516( 487)   4497( 104)   4497( 104)   4499( 617)   4497( 104)   4497( 104)   4497( 384)   4497( 104)   4510( 238)   4516( 866)   4497( 104)   4497( 104)   4497( 104)   4497( 104)   4511( 841)   4497( 104)   4497( 104)   4497( 104)   4497( 104)   4497( 104)   4510( 238)   4497( 104)   4497( 513)   4516( 866)   4511( 841)   4497( 104)   4497( 513)   4497( 104)   4497( 104)   4497( 104)   4497( 104)   4507( 124)   4509( 532)   4497( 104)   4498( 236)   4497( 104)   4497( 104)   4497( 104)   4497( 104)   4498( 236)   4498( 727)   4497( 104)   4511( 855)   4516( 866)   4497( 104)   4497( 104)   4497( 104)   4497( 104)   4497( 104)   4497( 104)   4499( 617)   4497( 104)   4497( 104)   4497( 104)   4516( 484)   4497( 104)   4497( 104)   4497( 104)   4516( 866)   4497( 104)   4499( 617)   4497( 104)   4497( 104)   4510( 238)   4486( 499)   4497( 104)   4497( 384)   4497( 104)   4516( 487)   4511( 855)   4497( 513)   4497( 104)   4497( 104)   4497( 104)   4516( 866)   4516( 866)   4497( 384)   4499( 617)   4497( 104)   4497( 104)   4496( 444)   4408( 123)
 160 :    4496( 292)   4497( 310)   4497( 310)   4497( 310)   4497( 310)   4497( 310)   4497( 310)   4497( 310)   4510( 238)   4516( 954)   4497( 310)   4516( 954)   4497( 310)   4511( 855)   4497( 310)   4497( 310)   4497( 310)   4499( 617)   4516( 866)   4497( 310)   4497( 310)   4501(  52)   4497( 310)   4497( 310)   4497( 513)   4497( 310)   4510( 280)   4516( 954)   4497( 310)   4497( 310)   4497( 310)   4497( 310)   4511( 855)   4497( 310)   4497( 310)   4497( 310)   4497( 310)   4497( 310)   4510( 280)   4497( 310)   4498( 236)   4516( 954)   4511( 855)   4497( 310)   4498( 236)   4497( 310)   4497( 310)   4497( 310)   4497( 310)   4507( 335)   4509( 942)   4497( 310)   4498( 727)   4497( 310)   4497( 310)   4497( 310)   4497( 310)   4498( 727)   4499( 617)   4497( 310)   4511( 870)   4516( 954)   4497( 310)   4497( 310)   4497( 310)   4497( 310)   4497( 310)   4497( 310)   4501(  52)   4497( 310)   4497( 310)   4497( 310)   4516( 487)   4497( 310)   4497( 310)   4497( 310)   4516( 954)   4497( 310)   4501(  52)   4497( 310)   4497( 310)   4510( 280)   4486( 596)   4497( 310)   4497( 513)   4497( 310)   4516( 866)   4511( 870)   4498( 236)   4497( 310)   4497( 310)   4497( 310)   4516( 954)   4516( 954)   4497( 513)   4501(  52)   4497( 310)   4497( 310)   4496( 762)   4408( 384)
 161 :    4496( 361)   4497( 384)   4497( 384)   4497( 384)   4497( 384)   4497( 384)   4497( 384)   4497( 384)   4510( 280)   4516( 955)   4497( 384)   4516( 955)   4497( 384)   4511( 870)   4497( 384)   4497( 384)   4497( 384)   4501(  52)   4516( 954)   4497( 384)   4497( 384)   4501( 486)   4497( 384)   4497( 384)   4498( 236)   4497( 384)   4510( 968)   4516( 955)   4497( 384)   4497( 384)   4497( 384)   4497( 384)   4511( 870)   4497( 384)   4497( 384)   4497( 384)   4497( 384)   4497( 384)   4510( 968)   4497( 384)   4498( 727)   4516( 955)   4511( 870)   4497( 384)   4498( 727)   4497( 384)   4497( 384)   4497( 384)   4497( 384)   4507( 621)   4510(  64)   4497( 384)   4499( 617)   4497( 384)   4497( 384)   4497( 384)   4497( 384)   4499( 617)   4501(  52)   4497( 384)   4512( 221)   4516( 955)   4497( 384)   4497( 384)   4497( 384)   4497( 384)   4497( 384)   4497( 384)   4501( 486)   4497( 384)   4497( 384)   4497( 384)   4516( 866)   4497( 384)   4497( 384)   4497( 384)   4516( 955)   4497( 384)   4501( 486)   4497( 384)   4497( 384)   4510( 968)   4486( 988)   4497( 384)   4498( 236)   4497( 384)   4516( 954)   4512( 221)   4498( 727)   4497( 384)   4497( 384)   4497( 384)   4516( 955)   4516( 955)   4498( 236)   4501( 486)   4497( 384)   4497( 384)   4497( 104)   4409( 199)
 162 :    4496( 444)   4497( 513)   4497( 513)   4497( 513)   4497( 513)   4497( 513)   4497( 513)   4497( 513)   4510( 968)   4517( 168)   4497( 513)   4517( 168)   4497( 513)   4512( 221)   4497( 513)   4497( 513)   4497( 513)   4501( 486)   4516( 955)   4497( 513)   4497( 513)   4502( 589)   4497( 513)   4497( 513)   4498( 727)   4497( 513)   4511( 462)   4517( 168)   4497( 513)   4497( 513)   4497( 513)   4497( 513)   4512( 221)   4497( 513)   4497( 513)   4497( 513)   4497( 513)   4497( 513)   4511( 462)   4497( 513)   4499( 617)   4517( 168)   4512( 221)   4497( 513)   4499( 617)   4497( 513)   4497( 513)   4497( 513)   4497( 513)   4508( 141)   4510( 238)   4497( 513)   4501(  52)   4497( 513)   4497( 513)   4497( 513)   4497( 513)   4501(  52)   4501( 486)   4497( 513)   4513(  68)   4517( 168)   4497( 513)   4497( 513)   4497( 513)   4497( 513)   4497( 513)   4497( 513)   4502( 589)   4497( 513)   4497( 513)   4497( 513)   4516( 954)   4497( 513)   4497( 513)   4497( 513)   4517( 168)   4497( 513)   4502( 589)   4497( 513)   4497( 513)   4511( 462)   4487(  94)   4497( 513)   4498( 727)   4497( 513)   4516( 955)   4513(  68)   4499( 617)   4497( 513)   4497( 513)   4497( 513)   4517( 168)   4517( 168)   4498( 727)   4502( 589)   4497( 513)   4497( 513)   4497( 310)   4409( 936)
 163 :    4496( 762)   4498( 236)   4498( 236)   4498( 236)   4498( 236)   4498( 236)   4498( 236)   4498( 236)   4511( 462)   4517( 261)   4498( 236)   4517( 261)   4498( 236)   4513(  68)   4498( 236)   4498( 236)   4498( 236)   4502( 176)   4517( 168)   4498( 236)   4498( 236)   4503(  65)   4498( 236)   4498( 236)   4499( 617)   4498( 236)   4511( 870)   4517( 261)   4498( 236)   4498( 236)   4498( 236)   4498( 236)   4513(  68)   4498( 236)   4498( 236)   4498( 236)   4498( 236)   4498( 236)   4511( 870)   4498( 236)   4501(  52)   4517( 261)   4513(  68)   4498( 236)   4501(  52)   4498( 236)   4498( 236)   4498( 236)   4498( 236)   4508( 566)   4510( 280)   4498( 236)   4501( 486)   4498( 236)   4498( 236)   4498( 236)   4498( 236)   4501( 486)   4502( 176)   4498( 236)   4513( 125)   4517( 261)   4498( 236)   4498( 236)   4498( 236)   4498( 236)   4498( 236)   4498( 236)   4503(  65)   4498( 236)   4498( 236)   4498( 236)   4516( 955)   4498( 236)   4498( 236)   4498( 236)   4517( 261)   4498( 236)   4503(  65)   4498( 236)   4498( 236)   4511( 870)   4487( 425)   4498( 236)   4499( 617)   4498( 236)   4517( 168)   4513( 125)   4501(  52)   4498( 236)   4498( 236)   4498( 236)   4517( 261)   4517( 261)   4499( 617)   4503(  65)   4498( 236)   4498( 236)   4497( 384)   4410( 425)
 164 :    4497( 104)   4498( 727)   4498( 727)   4498( 727)   4498( 727)   4498( 727)   4498( 727)   4498( 727)   4511( 870)   4517( 303)   4498( 727)   4517( 303)   4498( 727)   4513( 125)   4498( 727)   4498( 727)   4498( 727)   4502( 589)   4517( 261)   4498( 727)   4498( 727)   4503( 349)   4498( 727)   4498( 727)   4501(  52)   4498( 727)   4513(  68)   4517( 303)   4498( 727)   4498( 727)   4498( 727)   4498( 727)   4513( 125)   4498( 727)   4498( 727)   4498( 727)   4498( 727)   4498( 727)   4513(  68)   4498( 727)   4501( 486)   4517( 303)   4513( 125)   4498( 727)   4501( 486)   4498( 727)   4498( 727)   4498( 727)   4498( 727)   4509( 241)   4510( 968)   4498( 727)   4502( 176)   4498( 727)   4498( 727)   4498( 727)   4498( 727)   4502( 176)   4502( 589)   4498( 727)   4513( 169)   4517( 303)   4498( 727)   4498( 727)   4498( 727)   4498( 727)   4498( 727)   4498( 727)   4503( 349)   4498( 727)   4498( 727)   4498( 727)   4517( 168)   4498( 727)   4498( 727)   4498( 727)   4517( 303)   4498( 727)   4503( 349)   4498( 727)   4498( 727)   4513(  68)   4488( 557)   4498( 727)   4501(  52)   4498( 727)   4517( 261)   4513( 169)   4501( 486)   4498( 727)   4498( 727)   4498( 727)   4517( 303)   4517( 303)   4501(  52)   4503( 349)   4498( 727)   4498( 727)   4497( 513)   4410( 717)
 165 :    4497( 310)   4499( 617)   4499( 617)   4499( 617)   4499( 617)   4499( 617)   4499( 617)   4499( 617)   4513(  68)   4517( 352)   4499( 617)   4517( 352)   4499( 617)   4513( 169)   4499( 617)   4499( 617)   4499( 617)   4503(  65)   4517( 303)   4499( 617)   4499( 617)   4505( 288)   4499( 617)   4499( 617)   4501( 486)   4499( 617)   4513( 125)   4517( 352)   4499( 617)   4499( 617)   4499( 617)   4499( 617)   4513( 169)   4499( 617)   4499( 617)   4499( 617)   4499( 617)   4499( 617)   4513( 125)   4499( 617)   4502( 176)   4517( 352)   4513( 169)   4499( 617)   4502( 176)   4499( 617)   4499( 617)   4499( 617)   4499( 617)   4509( 532)   4511( 462)   4499( 617)   4502( 589)   4499( 617)   4499( 617)   4499( 617)   4499( 617)   4502( 589)   4503(  65)   4499( 617)   4513( 443)   4517( 352)   4499( 617)   4499( 617)   4499( 617)   4499( 617)   4499( 617)   4499( 617)   4505( 288)   4499( 617)   4499( 617)   4499( 617)   4517( 261)   4499( 617)   4499( 617)   4499( 617)   4517( 352)   4499( 617)   4505( 288)   4499( 617)   4499( 617)   4513( 125)   4488( 680)   4499( 617)   4501( 486)   4499( 617)   4517( 303)   4513( 443)   4502( 176)   4499( 617)   4499( 617)   4499( 617)   4517( 352)   4517( 352)   4501( 486)   4505( 288)   4499( 617)   4499( 617)   4498( 236)   4411( 743)
 166 :    4497( 384)   4501(  52)   4501(  52)   4501(  52)   4501(  52)   4501(  52)   4501(  52)   4501(  52)   4513( 125)   4517( 535)   4501(  52)   4517( 535)   4501(  52)   4513( 443)   4501(  52)   4501(  52)   4501(  52)   4503( 232)   4517( 352)   4501(  52)   4501(  52)   4505( 756)   4501(  52)   4501(  52)   4502( 176)   4501(  52)   4513( 169)   4517( 535)   4501(  52)   4501(  52)   4501(  52)   4501(  52)   4513( 443)   4501(  52)   4501(  52)   4501(  52)   4501(  52)   4501(  52)   4513( 169)   4501(  52)   4502( 589)   4517( 535)   4513( 443)   4501(  52)   4502( 589)   4501(  52)   4501(  52)   4501(  52)   4501(  52)   4509( 942)   4511( 870)   4501(  52)   4503(  65)   4501(  52)   4501(  52)   4501(  52)   4501(  52)   4503(  65)   4503( 232)   4501(  52)   4513( 495)   4517( 535)   4501(  52)   4501(  52)   4501(  52)   4501(  52)   4501(  52)   4501(  52)   4505( 756)   4501(  52)   4501(  52)   4501(  52)   4517( 303)   4501(  52)   4501(  52)   4501(  52)   4517( 535)   4501(  52)   4505( 756)   4501(  52)   4501(  52)   4513( 169)   4489(  29)   4501(  52)   4502( 176)   4501(  52)   4517( 352)   4513( 495)   4502( 589)   4501(  52)   4501(  52)   4501(  52)   4517( 535)   4517( 535)   4502( 176)   4505( 756)   4501(  52)   4501(  52)   4498( 727)   4412( 544)
 167 :    4497( 513)   4501( 486)   4501( 486)   4501( 486)   4501( 486)   4501( 486)   4501( 486)   4501( 486)   4513( 169)   4518(  53)   4501( 486)   4518(  53)   4501( 486)   4513( 495)   4501( 486)   4501( 486)   4501( 486)   4503( 349)   4517( 535)   4501( 486)   4501( 486)   4505( 986)   4501( 486)   4501( 486)   4502( 589)   4501( 486)   4513( 495)   4518(  53)   4501( 486)   4501( 486)   4501( 486)   4501( 486)   4513( 495)   4501( 486)   4501( 486)   4501( 486)   4501( 486)   4501( 486)   4513( 495)   4501( 486)   4503(  65)   4518(  53)   4513( 495)   4501( 486)   4503(  65)   4501( 486)   4501( 486)   4501( 486)   4501( 486)   4510(  64)   4513(  68)   4501( 486)   4503( 232)   4501( 486)   4501( 486)   4501( 486)   4501( 486)   4503( 232)   4503( 349)   4501( 486)   4514( 156)   4518(  53)   4501( 486)   4501( 486)   4501( 486)   4501( 486)   4501( 486)   4501( 486)   4505( 986)   4501( 486)   4501( 486)   4501( 486)   4517( 352)   4501( 486)   4501( 486)   4501( 486)   4518(  53)   4501( 486)   4505( 986)   4501( 486)   4501( 486)   4513( 495)   4489( 148)   4501( 486)   4502( 589)   4501( 486)   4517( 535)   4514( 156)   4503(  65)   4501( 486)   4501( 486)   4501( 486)   4518(  53)   4518(  53)   4502( 589)   4505( 986)   4501( 486)   4501( 486)   4499( 617)   4412( 778)
 168 :    4498( 236)   4502( 176)   4502( 176)   4502( 176)   4502( 176)   4502( 176)   4502( 589)   4502( 176)   4513( 495)   4518(  96)   4502( 176)   4518(  96)   4502( 176)   4514( 156)   4502( 176)   4502( 176)   4502( 176)   4505( 143)   4518(  53)   4502( 176)   4502( 176)   4506( 494)   4502( 176)   4502( 176)   4503(  65)   4502( 176)   4515(  69)   4518(  96)   4502( 176)   4502( 176)   4502( 176)   4502( 176)   4514( 156)   4502( 176)   4502( 176)   4502( 176)   4502( 176)   4502( 176)   4515(  69)   4502( 176)   4503( 232)   4518(  96)   4514( 156)   4502( 176)   4503( 232)   4502( 176)   4502( 176)   4502( 176)   4502( 176)   4510( 238)   4513( 125)   4502( 176)   4503( 349)   4502( 176)   4502( 176)   4502( 176)   4502( 176)   4503( 349)   4505( 143)   4502( 176)   4515(  15)   4518(  96)   4502( 176)   4502( 176)   4502( 176)   4502( 176)   4502( 176)   4502( 176)   4506( 494)   4502( 176)   4502( 176)   4502( 176)   4517( 535)   4502( 176)   4502( 176)   4502( 176)   4518(  96)   4502( 176)   4506( 494)   4502( 176)   4502( 176)   4515(  69)   4489( 720)   4502( 176)   4503(  65)   4502( 176)   4518(  53)   4515(  15)   4503( 232)   4502( 176)   4502( 176)   4502( 176)   4518(  96)   4518(  96)   4503(  65)   4506( 494)   4502( 176)   4502( 176)   4500( 448)   4413(  52)
 169 :    4498( 727)   4502( 589)   4502( 589)   4502( 589)   4502( 589)   4502( 589)   4503(  65)   4502( 589)   4515(  69)   4518( 770)   4502( 589)   4518( 770)   4502( 589)   4515(  15)   4502( 589)   4502( 589)   4502( 589)   4505( 288)   4518(  96)   4502( 589)   4502( 589)   4507( 335)   4502( 589)   4502( 589)   4503( 232)   4502( 589)   4516( 484)   4518( 770)   4502( 589)   4502( 589)   4502( 589)   4502( 589)   4515(  15)   4502( 589)   4502( 589)   4502( 589)   4502( 589)   4502( 589)   4516( 484)   4502( 589)   4503( 349)   4518( 770)   4515(  15)   4502( 589)   4503( 349)   4502( 589)   4502( 589)   4502( 589)   4502( 589)   4510( 280)   4513( 169)   4502( 589)   4505( 143)   4502( 589)   4502( 589)   4502( 589)   4502( 589)   4505( 143)   4505( 288)   4502( 589)   4515(  69)   4518( 770)   4502( 589)   4502( 589)   4502( 589)   4502( 589)   4502( 589)   4502( 589)   4507( 335)   4502( 589)   4502( 589)   4502( 589)   4518(  53)   4502( 589)   4502( 589)   4502( 589)   4518( 770)   4502( 589)   4507( 335)   4502( 589)   4502( 589)   4516( 484)   4489( 737)   4502( 589)   4503( 232)   4502( 589)   4518(  96)   4515(  69)   4503( 349)   4502( 589)   4502( 589)   4502( 589)   4518( 770)   4518( 770)   4503( 232)   4507( 335)   4502( 589)   4502( 589)   4501(  52)   4413( 584)
 170 :    4499( 617)   4503(  65)   4503(  65)   4503(  65)   4503(  65)   4503(  65)   4503( 349)   4503(  65)   4516( 484)   4519(  91)   4503(  65)   4519(  91)   4503(  65)   4515(  69)   4503(  65)   4503(  65)   4503(  65)   4505( 645)   4518( 770)   4503(  65)   4503(  65)   4507( 621)   4503(  65)   4503(  65)   4503( 349)   4503(  65)   4516( 954)   4519(  91)   4503(  65)   4503(  65)   4503(  65)   4503(  65)   4515(  69)   4503(  65)   4503(  65)   4503(  65)   4503(  65)   4503(  65)   4516( 954)   4503(  65)   4505( 143)   4519(  91)   4515(  69)   4503(  65)   4505( 143)   4503(  65)   4503(  65)   4503(  65)   4503(  65)   4510( 968)   4513( 495)   4503(  65)   4505( 288)   4503(  65)   4503(  65)   4503(  65)   4503(  65)   4505( 288)   4505( 645)   4503(  65)   4515( 437)   4519(  91)   4503(  65)   4503(  65)   4503(  65)   4503(  65)   4503(  65)   4503(  65)   4507( 621)   4503(  65)   4503(  65)   4503(  65)   4518(  96)   4503(  65)   4503(  65)   4503(  65)   4519(  91)   4503(  65)   4507( 621)   4503(  65)   4503(  65)   4516( 954)   4489( 818)   4503(  65)   4503( 349)   4503(  65)   4518( 770)   4515( 437)   4505( 143)   4503(  65)   4503(  65)   4503(  65)   4519(  91)   4519(  91)   4503( 349)   4507( 621)   4503(  65)   4503(  65)   4501( 205)   4414( 596)
