            89     A3     AJ     AS     Az     BG     BX     BZ     Bd     Bx     CH     CS     Cg     Ch     Ck     D4     Dx     Eq     FR     G8     Gb     Ge     I2     I8     I9     IJ     IX     Ik     KR     KZ     Kb     Kn     Kp     L8     Lf     Lk     M4     Mb     N8     Nc     Ns     O3     Oe     Oq     Ov     P3     PS     Pa     Pp     Q9     QU     Rt     Rw     Rx     S5     S8     Sy     T3     T7     Tk     Tw     U2     Ub     Uj     Uv     Uy     V5     Vn     Vz     W3     X2     Xn     Xx     Zk     a7     ak     bn     ck     d8     dk     e4     et     fm     i6     ju     jy     l6     m4     mq     mu     my     n1     nt     p5     q8     qx     sx     t9     tu     y9
  10 :    4603   4603   4603   4603   4603   4603   4603   4603   4603   4603   4603   4603   4603   4603   4603   4603   4603   4603   4603   4603   4603   4603   4603   4603   4603   4603   4603   4603   4603   4603   4603   4603   4603   4603   4603   4603   4603   4603   4603   4603   4603   4603   4603  28470   4603   4603   4603   4603   4603   4603   4603   4603   4603   4603   4603   4603   4603   4603   4603   4603   4603   4603   4603   4603   4603   4603   4603   4603   4603   4603   4603   4603   4603   4603   4603   4603   4603   4603   4603   4603   4603   4603   4603  27937   4603   4603   4603   4603   4603  29557   4603  30407   4603   4603   4603   4603   4603  29107   4603   4559
  11 :    4580   4580   4580   4580   4580   4580   4580   4580   4580   4580   4580   4580   4580   4580   4580   4580   4580   4580   4580   4580  28524   4580   4580   4580   4580   4580   4580   4580   4580  29640   4580   4580   4580   4580   4580   4580   4580   4580   4580   4580   4580   4580   4580   4580   4580   4580   4580   4580   4580   4580   4580   4580   4580   4580   4580   4580   4580   4580   4580   4580   4580   4580   4580   4580   4580   4580  29144   4580   4580   4580   4580   4580   4580   4580   4580  27994   4580   4580   4580   4580   4580   4580   4580   4580   4580   4580   4580   4580   4580   4580   4580   4580   4580   4580   4580   4580   4580   4580   4580   4527
  12 :    4600   4600   4600   4600   4600   4600   4600   4600   4600   4600   4600   4600   4600   4600   4600   4600   4600   4600   4600   4600   4600   4600   4600   4600   4600   4600   4600   4600   4600   4600   4600   4600   4600   4600   4600   4600   4600   4600   4600   4600   4600   4600   4600  28470   4600   4600   4600   4600   4600   4600   4600   4600   4600  30330   4600   4600   4600   4600   4600   4600   4600   4600   4600   4600   4600   4600   4600   4600   4600   4600   4600   4600   4600   4600   4600   4600   4600   4600   4600   4600   4600   4600   4600  27937   4600   4600   4600   4600   4600  29557   4600   4600   4600   4600   4600   4600   4600  29107   4600   4590
  13 :    4591   4591   4591   4591   4591   4591   4591   4591   4591   4591   4591   4591   4591   4591   4591   4591   4591   4591   4591   4591   4591   4591   4591   4591   4591   4591   4591   4591   4591   4591   4591   4591   4591  28040   4591   4591   4591   4591   4591   4591   4591   4591   4591   4591   4591   4591   4591   4591   4591   4591   4591   4591   4591   4591   4591   4591   4591   4591   4591   4591   4591   4591   4591   4591   4591   4591   4591   4591   4591  29640   4591   4591   4591   4591   4591   4591   4591  29164   4591   4591  28524   4591   4591   4591   4591   4591   4591   4591   4591   4591   4591   4591   4591   4591   4591   4591   4591   4591   4591   4581
  14 :    4682   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712  29220   4712   4712  29844   4712   4712   4712   4712   4712   4712   4712   4712  28214   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712  30630   4663   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712  28620   4712   4662   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712   1981   4712   4712   4712   4712   4712   4699   4712   4712   4712   4712   4712   4698   4712   4712   4712   4712   4698
  15 :    4515   4515   4515   4515   4515   4515   4515   4515  28334   4515   4515   4515   4515   4515   4515   4515   4515   4515   4515   4515   4515   4515   4515   4515   4515   4515  28814   4515   4515   4515   4515   4515   4515   4515   4515   4515   4515   4515  27557   4515   4515   4515   4515   4515   4515   4515   4515   4515   4515   4515  29934   4515   4515   4515   4515   4515   4515   4515   4515   4515   4515   4515   4515   4515   4515   4515   4515   4515   4515   4515   4515   4515   4515   4515   4515   4515   4515   4515   4515   4515   4515  29320   4515   4515   4515  31170   4515   4515   4515   4515   4515   4515   4515   4515   4515   4515   4515   4515   4515   4470
  16 :    4651   4651   4651   4651   4651   4651   4651   4651   4651   4651   4651   4651   4651   4651   4651   4651   4651   4651   4651   4651   4651   4651   4651   4651   4651   4651   4651   4651   4651   4651   4651   4651   4651   4651   4651   4651   4651   4651   4651   4651   4651   4651   4651   4651   4651   4651   4651   4651   4651   4651   4651   4651   4651   4651   4651   4651   4651   4651   4651   4651   4651   4651   4651   4651   4651   4651   4651  28757   4651   4651   4651   4651   4651   4651   4651   4651   4651   4651   4651   4651   4651   4651  29300   4651   4651   4651   4651   4651  29880   4651   4651   4651   4651   4651  28247   4651   4651   4651   4651   4589
  17 :    4613   4613   4613   4613  29120   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613  28510   4613   4613   4613   4613   4613   4613   4613   4613  29567   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613  27940  30407   4613   4613   4613   4613   4613   4613   4613   4596
  18 :    4630   4630   4630   4630   4630   4630   4630   4630   4630   4630   4630   4630   4630   4630   4630   4630   4630   4630   4630   4630   4630   4630   4630  28017   4630   4630   4630   4630   4630   4630   4630   4630   4630   4630   4630   4630   4630   4630   4630   4630   4630   4630   4630   4630   4630   4630   4630   4630   4630   4630   4630   4630   4630   4630   4630   4630   4630   4630   4630  30530   4630   4630   4630   4630   4630   4630   4630   4630   4630  29640   4630   4630   4630   4630   4630   4630   4630  29164   4630   4630  28524   4630   4630   4630   4630   4630   4630   4630   4630   4630   4630   4630   4630   4630   4630   4630   4630   4630   4630   4617
  19 :    4619   4619   4619   4619  29120   4619   4619   4619   4619   4619   4619   4619   4619   4619   4619   4619   4619   4619   4619   4619   4619   4619   4619   4619   4619   4619   4619   4619  28510   4619   4619   4619   4619   4619   4619   4619   4619  29567   4619   4619   4619   4619   4619   4619   4619   4619  30434   4619   4619   4619   4619   4619   4619   4619   4619   4619   4619   4619   4619   4619   4619   4619   4619   4619   4619   4619   4619   4619   4619   4619   4619   4619   4619   4619   4619   4619   4619   4619   4619   4619   4619   4619   4619   4619   4619   4619   4619   4619   4619   4619  27940   4619   4619   4619   4619   4619   4619   4619   4619   4589
  20 :    4631   4631   4631   4631   4631   4631   4631   4631   4631   4631   4631   4631   4631   4631   4631   4631   4631   4631   4631   4631   4631   4631   4631  28017   4631   4631   4631   4631   4631   4631   4631   4631   4631   4631   4631   4631   4631   4631   4631   4631   4631   4631   4631   4631   4631   4631   4631   4631   4631   4631   4631   4631   4631   4631   4631   4631   4631   4631   4631  30530   4631   4631   4631   4631   4631   4631   4631   4631   4631  29640   4631   4631   4631   4631   4631   4631   4631  29164   4631   4631  28524   4631   4631   4631   4631   4631   4631   4631   4631   4631   4631   4631   4631   4631   4631   4631   4631   4631   4631   4597
  21 :    4630   4630   4630   4630   4630   4630   4630   4630   4630   4630   4630   4630   4630   4630   4630   4630   4630   4630   4630   4630   4630   4630   4630  28017   4630   4630   4630   4630   4630   4630   4630   4630   4630   4630   4630   4630   4630   4630   4630   4630   4630   4630   4630   4630   4630   4630   4630   4630   4630   4630   4630   4630   4630   4630   4630   4630   4630   4630   4630  30530   4630   4630   4630   4630   4630   4630   4630   4630   4630  29640   4630   4630   4630   4630   4630   4630   4630  29164   4630   4630  28524   4630   4630   4630   4630   4630   4630   4630   4630   4630   4630   4630   4630   4630   4630   4630   4630   4630   4630   4588
  22 :    4629   4629   4629   4629   4629   4629   4629   4629   4629   4629   4629   4629   4629   4629   4629   4629   4629   4629   4629   4629   4629   4629   4629  28017   4629   4629   4629   4629   4629  29640   4629   4629   4629   4629   4629   4629   4629   4629   4629   4629   4629   4629   4629   4629   4629   4629   4629   4629   4629   4629   4629   4629   4629   4629   4629   4629   4629   4629   4629  30530   4629   4629   4629   4629   4629   4629  29144   4629   4629   4629   4629   4629   4629   4629   4629   4629   4629   4629   4629   4629  28524   4629   4629   4629   4629   4629   4629   4629   4629   4629   4629   4629   4629   4629   4629   4629   4629   4629   4629   4588
  23 :    4590   4590   4590   4590   4590   4590   4590   4590   4590   4590   4590   4590   4590   4590   4590   4590   4590   4590   4590   4590   4590   4590   4590   4590   4590   4590   4590   4590   4590   4590   4590   4590   4590   4590   4590   4590   4590   4590   4590   4590   4590   4590   4590   4590   4590   4590   4590   4590   4590   4590   4590   4590   4590  30330   4590   4590   4590   4590   4590   4590   4590   4590   4590   4590   4590   4590   4590   4590   4590   4590   4590   4590   4590  28444   4590   4590   4590   4590   4590  27927   4590   4590   4590   4590   4590   4590   4590   4590   4590   4590   4590   4590   4590   4590   4590   4590  29060   4590   4512  29540
  24 :    4430   4430   4430   4430   4430   4430   4430   4430   4430   4430   4430   4430   4430   4430   4430   4430   4430   4430  28774   4430   4430   4430   4430   4430   4430   4430   4430   4430   4430   4430   4430   4430   4430   4430   4430   4430   4430   4430   4430   4430   4430  27374   4430   4430   4430   4430   4430   4430   4430   4430   4430   4430   4430   4430   4430   4430   4430   4430   4430   4430   4430   4430   4430   4430   4430   4430   4430   4430   4430   4430   4430   4430  28297   4430   4430   4430  29920   4430   4430   4430   4430   4430   4430   4430   4430   4430  29300   4430   4430   4430   4430   4430   4430   4430   4430   4430   4430   4430   4430   4394
  25 :    4682   4712   4712   4712   4712  28590   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712  28214   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712  30630   4663   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712   4662   4712   4712   4712  29697   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712   1664   4712   4712   4712   4712   4712   4699   4712   4712   4712   4712   4712   4698   4712   4712   4712  29214   4698
  26 :    4639   4639   4639   4639   4639   4639   4639  29860   4639   4639   4639   4639   4639   4639   4639   4639   4639   4639   4639   4639   4639   4639   4639   4639   4639   4639   4639   4639   4639   4639   4639  29260   4639   4639   4639   4639   4639   4639   4639   4639   4639   4639   4639   4639   4639   4639   4639   4639   4639   4639   4639   4639   4639   4639   4639   4639   4639   4639   4639   4639   4639   4639   4639  28244  28634   4639   4639   4639   4639   4639   4639   4639   4639   4639   4639   4639   4639   4639   4639   4639   4639   4639   4639   4639   4639   4639   4639   4639   4639   4639   4639   4639   4639   4639   4639   4639   4639   4639   4639   4605
  27 :    4612   4612   4612   4612  29120   4612   4612   4612   4612   4612   4612   4612   4612   4612   4612   4612   4612   4612   4612   4612   4612   4612   4612   4612   4612   4612   4612   4612  28510   4612   4612   4612   4612   4612   4612   4612   4612  29567   4612   4612   4612   4612   4612   4612   4612   4612   4612   4612   4612   4612   4612   4612   4612   4612   4612   4612   4612   4612   4612   4612   4612   4612   4612   4612   4612   4612   4612   4612   4612   4612   4612   4612   4612   4612   4612   4612   4612   4612   4612   4612   4612   4612   4612   4612   4612   4612   4612   4612   4612   4612  27940  30407   4612   4612   4612   4612   4612   4612   4612   4527
  28 :    4580   4580   4580   4580   4580   4580   4580   4580   4580   4580   4580   4580   4580   4580   4580   4580   4580   4580   4580   4580  28524   4580   4580   4580   4580   4580   4580   4580   4580  29640   4580   4580   4580   4580   4580   4580   4580   4580   4580   4580   4580   4580   4580   4580   4580   4580   4580   4580   4580   4580   4580   4580   4580   4580   4580   4580   4580   4580   4580   4580   4580   4580   4580   4580   4580   4580  29144   4580   4580   4580   4580   4580   4580   4580   4580  27994   4580   4580   4580   4580   4580   4580   4580   4580   4580   4580   4580   4580   4580   4580   4580   4580   4580   4580   4580   4580   4580   4580   4580   4506
  29 :    4489   4489   4489   4489   4489   4489   4489   4489   4489   4489   4489   4489   4489  28824   4489   4489   4489   4489   4489   4489   4489   4489   4489   4489   4489   4489   4489   4489   4489   4489   4489   4489  27604   4489   4489   4489   4489   4489   4489   4489   4489   4489  29354   4489   4489   4489   4489   4489   4489   4489   4489   4489   4489   4489   4489   4489   4489   4489   4489   4489  29940   4489   4489   4489   4489   4489   4489   4489   4489   4489   4489   4489   4489   4489   4489   4489   4489   4489   4489   4489   4489   4489   4489   4489   4489   4489   4489  28344   4489   4489   4489   4489   4489   4489   4489   4489   4489   4489   4489   4431
  30 :    4626   4626   4626   4626   4626   4626   4626   4626   4626   4626   4626   4626   4626   4626   4626   4626   4626   4626   4626   4626  28524   4626   4626   4626   4626   4626   4626   4626   4626  29640   4626   4626   4626   4626   4626   4626   4626   4626   4626   4626   4626   4626   4626   4626   4626   4626   4626   4626   4626   4626   4626   4626   4626   4626   4626   4626   4626   4626   4626  30530   4626   4626   4626   4626   4626   4626  29144   4626   4626   4626   4626   4626   4626   4626   4626  27994   4626   4626   4626   4626   4626   4626   4626   4626   4626   4626   4626   4626   4626   4626   4626   4626   4626   4626   4626   4626   4626   4626   4626   4623
  31 :    4491   4491   4491   4491   4491   4491   4491   4491   4491   4491   4491   4491   4491  28824   4491   4491   4491   4491   4491   4491   4491   4491   4491   4491   4491   4491   4491   4491   4491   4491   4491   4491  27604   4491   4491   4491   4491   4491   4491   4491   4491   4491  29354   4491   4491   4491   4491   4491   4491   4491   4491   4491   4491   4491   4491   4491   4491   4491   4491   4491  29940   4491   4491   4491   4491   4491   4491   4491   4491   4491   4491   4491   4491   4491   4491   4491   4491   4491   4491   4491   4491   4491   4491   4491   4491   4491   4491  28344   4491   4491   4491   4491   4491   4491   4491   4491   4491   4491   4491   4465
  32 :   30614   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712  29184   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712  29670   4712   4712  28577   4712   4712   4712   4712   4712   4712   4712  28107   4712   4663   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712   4662   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712    594   4712   4712   4712   4712   4712   4699   4712   4712   4712   4712   4712   4698   4712   4712   4712   4712   4698
  33 :    4526   4526   4526   4526   4526   4526   4526   4526   4526   4526   4526   4526   4526   4526   4526   4526   4526  28387   4526   4526   4526   4526   4526   4526   4526   4526   4526   4526   4526   4526   4526   4526   4526   4526   4526   4526   4526   4526   4526   4526   4526   4526   4526   4526   4526   4526   4526   4526   4526   4526   4526  30077  29407   4526   4526   4526   4526  27657  28940   4526   4526   4526   4526   4526   4526   4526   4526   4526   4526   4526   4526   4526   4526   4526   4526   4526   4526   4526   4526   4526   4526   4526   4526   4526   4526   4526   4526   4526   4526   4526   4526   4526   4526   4526   4526   4526   4526   4526   4526   4507
  34 :    4642   4642   4642   4642   4642   4642   4642  29860   4642   4642   4642   4642   4642   4642   4642   4642   4642   4642   4642   4642   4642   4642   4642   4642   4642   4642   4642   4642   4642   4642   4642  29260   4642   4642   4642   4642   4642   4642   4642   4642   4642   4642   4642   4642   4642   4642   4642   4642   4642   4642   4642   4642   4642   4642   4642   4642   4642   4642   4642   4642   4642   4642   4642  28244  28634   4642   4642   4642   4642   4642   4642   4642   4642   4642   4642   4642   4642   4642   4642   4642   4642   4642   4642   4642   4642   4642   4642   4642   4642   4642   4642   4642   4642   4642   4642   4642   4642   4642   4642   4627
  35 :    4539   4539   4539   4539   4539   4539   4539   4539   4539   4539   4539   4539   4539  28824   4539   4539   4539   4539   4539   4539   4539   4539   4539   4539   4539   4539   4539   4539   4539   4539   4539   4539  27604   4539   4539   4539   4539   4539   4539   4539   4539   4539  29354   4539   4539   4539   4539   4539   4539   4539   4539   4539   4539   4539   4539   4539   4539   4539   4539   4539  29940   4539   4539   4539   4539   4539   4539   4539   4539   4539   4539   4539   4539   4539   4539   4539   4539   4539   4539   4539   4539   4539   4539   4539   4539  31170   4539  28344   4539   4539   4539   4539   4539   4539   4539   4539   4539   4539   4539   4524
  36 :    4682   4712   4712   4712   4712   4712   4712  29860   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712  29260   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712   4663   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712   4712  28244  28634   4712   4712   4662   4712   4712   4712   4712   4712   4712  30910   4712   4712   4712   4712   4712   4712   4712   2542   4712   4712   4712   4712   4712   4699   4712   4712   4712   4712   4712   4698   4712   4712   4712   4712   4698
  37 :    4620   4620   4620   4620   4620   4620   4620   4620   4620   4620   4620   4620   4620   4620   4620   4620   4620   4620   4620   4620  28524   4620   4620   4620   4620   4620   4620   4620   4620  29640   4620   4620   4620   4620   4620   4620   4620   4620   4620   4620   4620   4620   4620   4620   4620   4620  30434   4620   4620   4620   4620   4620   4620   4620   4620   4620   4620   4620   4620   4620   4620   4620   4620   4620   4620   4620  29144   4620   4620   4620   4620   4620   4620   4620   4620  27994   4620   4620   4620   4620   4620   4620   4620   4620   4620   4620   4620   4620   4620   4620   4620   4620   4620   4620   4620   4620   4620   4620   4620   4530
  38 :    4540   4540   4540   4540   4540   4540   4540   4540   4540   4540   4540   4540   4540   4540   4540   4540   4540   4540   4540   4540   4540   4540   4540   4540  28404   4540   4540   4540   4540   4540   4540   4540   4540   4540   4540   4540   4540   4540   4540   4540  29444   4540   4540   4540  27677   4540   4540   4540   4540   4540   4540  30077   4540   4540   4540   4540   4540   4540   4540   4540   4540   4540   4540   4540   4540   4540   4540   4540   4540   4540   4540   4540   4540   4540   4540   4540   4540   4540   4540   4540   4540   4540   4540   4540  28947   4540   4540   4540   4540   4540   4540   4540   4540   4540   4540   4540   4540   4540   4540   4529
  39 :    4632   4632   4632   4632   4632   4632   4632   4632   4632   4632   4632   4632   4632   4632   4632   4632   4632   4632   4632   4632   4632   4632   4632  28017   4632   4632   4632   4632   4632   4632   4632   4632   4632   4632   4632   4632   4632   4632   4632   4632   4632   4632   4632   4632   4632   4632   4632   4632   4632   4632   4632   4632   4632   4632   4632   4632   4632   4632   4632  30530   4632   4632   4632   4632   4632   4632   4632   4632   4632  29640   4632   4632   4632   4632   4632   4632   4632  29164   4632   4632  28524   4632   4632   4632   4632   4632   4632   4632   4632   4632   4632   4632   4632   4632   4632   4632   4632   4632   4632   4547
  40 :    4597   4597   4597   4597   4597   4597   4597   4597   4597   4597   4597   4597   4597   4597   4597   4597   4597   4597   4597   4597   4597   4597   4597   4597   4597   4597   4597   4597   4597   4597   4597   4597   4597   4597   4597   4597   4597   4597   4597   4597   4597   4597   4597   4597   4597   4597   4597   4597   4597   4597   4597   4597   4597  30330   4597   4597   4597   4597   4597   4597   4597   4597   4597   4597   4597   4597   4597   4597   4597   4597   4597   4597   4597  28444   4597   4597   4597   4597   4597  27927   4597   4597   4597   4597   4597   4597   4597   4597   4597   4597   4597   4597   4597   4597   4597   4597  29060   4597   4526  29540
  41 :    4593   4593   4593   4593   4593   4593   4593   4593   4593   4593   4593   4593   4593   4593   4593   4593   4593   4593   4593   4593   4593   4593   4593   4593   4593   4593   4593   4593   4593   4593   4593   4593   4593   4593   4593   4593   4593   4593   4593   4593   4593   4593   4593   4593   4593   4593   4593   4593   4593   4593   4593   4593   4593  30330   4593   4593   4593   4593   4593   4593   4593   4593   4593   4593   4593   4593   4593   4593   4593   4593   4593   4593   4593  28444   4593   4593   4593   4593   4593  27927   4593   4593   4593   4593   4593   4593   4593   4593   4593   4593   4593   4593   4593   4593   4593   4593  29060   4593   4544  29540
  42 :    4613   4613   4613   4613  29120   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613  28510   4613   4613   4613   4613   4613   4613   4613   4613  29567   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613   4613  27940  30407   4613   4613   4613   4613   4613   4613   4613   4551
